,stop_id,stop_name,stop_lat,stop_lon
0,1166824,Olympiades,48.82694828196075,2.367038433387592
1,1166825,Olympiades,48.82694828196075,2.367038433387592
2,1166826,Bibliothèque-François Mitterrand,48.82983069527111,2.3761200093448367
3,1166827,Bibliothèque-François Mitterrand,48.82983069527111,2.3761200093448367
4,1166828,Cour Saint-Emilion,48.83352086080552,2.3862652367404573
5,1166829,Cour Saint-Emilion,48.83352086080552,2.3862652367404573
6,1166830,Bercy,48.84054278296546,2.3794094631230687
7,1166831,Bercy,48.84054278296546,2.3794094631230687
8,1166832,Gare de Lyon,48.84465215098295,2.3731081475452798
9,1166833,Gare de Lyon,48.84465215098295,2.3731081475452798
10,1166834,Châtelet,48.85895618133368,2.3473612552142624
11,1166835,Châtelet,48.85895618133368,2.3473612552142624
12,1166838,Madeleine,48.869578970578424,2.324162488791942
13,1166839,Madeleine,48.869578970578424,2.324162488791942
14,1166840,Saint-Lazare,48.8755376703957,2.325196489977428
15,1166841,Saint-Lazare,48.8755376703957,2.325196489977428
16,140078,Saint-Denis-Université,48.94611087248738,2.3620451929905992
17,140079,Saint-Denis-Université,48.94611087248738,2.3620451929905992
18,161468,Val d'europe,48.85549704826122,2.7736084332189748
19,161469,Val d'europe,48.85549704826122,2.7736084332189748
20,1628,Villepinte,48.96316755011165,2.5123878278590865
21,1629,Villiers,48.88132429394469,2.316596761508817
22,1630,Villiers,48.881405100411435,2.316147050907411
23,1631,Vincennes,48.847323871160576,2.433531596877892
24,1632,Volontaires,48.84141844267774,2.307993649386661
25,1633,Voltaire (Léon Blum),48.85766372576006,2.3800362967955064
26,1634,Wagram,48.88371247603735,2.305557757514304
27,1635,Danube,48.88195101817821,2.393260675857388
28,1636,Torcy,48.839597137537616,2.654581581182004
29,1637,Trocadéro,48.8630891350352,2.2868403784945937
30,1638,Varenne,48.85639306919847,2.3147543648102884
31,1639,Villejuif-Léo Lagrange,48.80376966328267,2.3639093063890435
32,1640,Saint-Jacques,48.83299169177581,2.3366828966443496
33,1641,Saint-Marcel,48.838516743515164,2.360727550361784
34,1642,Saint-Paul (Le Marais),48.85513451823503,2.3613343390676635
35,1643,Sartrouville,48.93751218318357,2.157311047020583
36,1644,Quai de la Gare,48.83761467578531,2.373852115680497
37,1645,Raspail,48.83915698149679,2.330474151162931
38,1646,Rennes,48.84819826882478,2.3280217486281134
39,1647,République,48.86741082883539,2.363587825558049
40,1648,Place d'Italie,48.83155230264314,2.3553334432190454
41,1649,Place Monge (Jardin des Plantes),48.84316469276683,2.3521103624150967
42,1650,Port-Royal,48.839885165977364,2.3368734408901535
43,1651,Nation,48.849010153648216,2.3976646127910075
44,1652,Noisy-le-Grand (Mont d'Est),48.840882627372274,2.549350971449035
45,1653,Odéon,48.85231488119486,2.338861720336335
46,1655,Marcadet-Poissonniers,48.89154393063056,2.3493711153819112
47,1656,La Fourche,48.8874368425293,2.3257252220174083
48,1657,La Motte-Picquet-Grenelle,48.849018928349764,2.297762160707931
49,1659,Gambetta,48.86503429801815,2.3985414869122423
50,1660,Sceaux,48.781484949195814,2.2972966908534893
51,1661,Ségur,48.84686470206919,2.307268847578926
52,1662795,Les Agnettes,48.922916331509064,2.2859638965766345
53,1662796,Les Agnettes,48.922916331509064,2.2859638965766345
54,1662797,Asnières-Gennevilliers Les Courtilles,48.93029362287076,2.2837606331952487
55,1662798,Asnières-Gennevilliers Les Courtilles,48.93029362287076,2.2837606331952487
56,1662,Sentier,48.867350381431294,2.3475672354150805
57,1663,Sevran-Beaudottes,48.94773765113627,2.524042278144985
58,1664,Sevran Livry,48.936262249020956,2.534722783456677
59,1665,Sèvres-Lecourbe,48.84499615085685,2.3108648300441543
60,1666,Sèvres-Babylone,48.850939288430745,2.3261146548222844
61,1667,Sèvres-Babylone,48.85157746899621,2.3268907883428853
62,1668,Simplon,48.894123444665915,2.347245444443029
63,1669,Solférino,48.858533359508236,2.323089248787209
64,1670,Saint-Germain-en-Laye,48.89847819869976,2.094538804113546
